,res_type,state_ab,zip_code,median
5553,delis/diners,VA,20152.0,52723.0
5558,delis/diners,VA,20151.0,300000.0
5566,delis/diners,VA,20169.0,96442.0
5570,delis/diners,VA,20155.0,105372.0
5574,delis/diners,VA,20155.0,105372.0
5592,delis/diners,VA,20164.0,300000.0
5628,delis/diners,VA,20164.0,300000.0
5637,delis/diners,VA,20164.0,300000.0
5648,delis/diners,VA,20190.0,142406.0
5656,delis/diners,VA,20170.0,300000.0
5674,delis/diners,VA,20170.0,300000.0
5685,delis/diners,VA,20191.0,101584.0
5691,delis/diners,VA,20171.0,73413.0
5694,delis/diners,VA,20190.0,142406.0
5697,delis/diners,VA,20190.0,142406.0
5703,delis/diners,VA,20191.0,101584.0
5710,delis/diners,VA,20190.0,142406.0
5733,delis/diners,VA,22031.0,159997.0
5741,delis/diners,VA,22180.0,300000.0
5745,delis/diners,VA,22003.0,82442.0
5749,delis/diners,VA,22151.0,300000.0
5750,delis/diners,VA,22151.0,300000.0
5752,delis/diners,VA,22003.0,82442.0
5753,delis/diners,VA,22046.0,116916.0
5757,delis/diners,VA,22015.0,138532.0
5781,delis/diners,VA,22033.0,300000.0
5784,delis/diners,VA,22124.0,120625.0
5786,delis/diners,VA,22033.0,300000.0
5799,delis/diners,VA,22030.0,300000.0
5809,delis/diners,VA,22030.0,300000.0
5810,delis/diners,VA,22033.0,300000.0
5812,delis/diners,VA,22030.0,300000.0
5814,delis/diners,VA,22180.0,300000.0
5816,delis/diners,VA,22180.0,300000.0
5818,delis/diners,VA,22124.0,120625.0
5829,delis/diners,VA,22180.0,300000.0
5841,delis/diners,VA,22015.0,138532.0
5857,delis/diners,VA,22030.0,300000.0
5859,delis/diners,VA,22030.0,300000.0
5865,delis/diners,VA,22033.0,300000.0
5868,delis/diners,VA,22033.0,300000.0
5884,delis/diners,VA,22203.0,65963.0
5885,delis/diners,VA,22203.0,65963.0
5897,delis/diners,VA,22203.0,65963.0
5900,delis/diners,VA,22046.0,116916.0
5903,delis/diners,VA,22041.0,65204.0
5909,delis/diners,VA,22203.0,65963.0
5910,delis/diners,VA,22203.0,65963.0
5911,delis/diners,VA,22312.0,300000.0
5912,delis/diners,VA,22201.0,300000.0
5924,delis/diners,VA,22312.0,300000.0
5931,delis/diners,VA,22043.0,155572.0
5933,delis/diners,VA,22003.0,82442.0
5936,delis/diners,VA,22046.0,116916.0
5938,delis/diners,VA,22043.0,155572.0
5945,delis/diners,VA,22044.0,197065.0
5954,delis/diners,VA,22180.0,300000.0
5967,delis/diners,VA,22203.0,65963.0
5979,delis/diners,VA,22207.0,300000.0
5994,delis/diners,VA,22102.0,222333.0
5997,delis/diners,VA,22043.0,155572.0
6003,delis/diners,VA,22207.0,300000.0
6009,delis/diners,VA,22102.0,222333.0
6010,delis/diners,VA,22182.0,113602.0
6011,delis/diners,VA,22102.0,222333.0
6038,delis/diners,VA,22150.0,88102.0
6042,delis/diners,VA,22312.0,300000.0
6043,delis/diners,VA,22150.0,88102.0
6044,delis/diners,VA,22312.0,300000.0
6049,delis/diners,VA,22152.0,147960.0
6057,delis/diners,VA,22182.0,113602.0
6069,delis/diners,VA,22191.0,300000.0
6076,delis/diners,VA,22192.0,78914.0
6085,delis/diners,VA,22192.0,78914.0
6092,delis/diners,VA,22201.0,300000.0
6111,delis/diners,VA,22302.0,121631.0
6113,delis/diners,VA,22204.0,300000.0
6166,delis/diners,VA,22301.0,300000.0
6181,delis/diners,VA,22207.0,300000.0
6186,delis/diners,VA,22207.0,300000.0
6192,delis/diners,VA,22207.0,300000.0
6218,delis/diners,VA,22206.0,99406.0
6223,delis/diners,VA,22314.0,99420.0
6228,delis/diners,VA,22304.0,201141.0
6268,delis/diners,VA,22314.0,99420.0
6270,delis/diners,VA,22314.0,99420.0
6279,delis/diners,VA,22306.0,58295.0
6293,delis/diners,VA,22314.0,99420.0
6298,delis/diners,VA,22304.0,201141.0
6303,delis/diners,VA,22314.0,99420.0
6314,delis/diners,VA,22314.0,99420.0
6325,delis/diners,VA,22303.0,86214.0
6326,delis/diners,VA,22315.0,141414.0
6327,delis/diners,VA,22315.0,141414.0
6343,delis/diners,VA,22041.0,65204.0
6350,delis/diners,VA,22202.0,113550.0
6356,delis/diners,VA,22307.0,124984.0
6363,delis/diners,VA,22314.0,99420.0
6399,delis/diners,FL,32003.0,300000.0
6416,delis/diners,FL,32034.0,22789.0
6423,delis/diners,FL,32034.0,22789.0
6439,delis/diners,FL,32068.0,49944.0
6444,delis/diners,FL,32073.0,43800.0
6454,delis/diners,FL,32073.0,43800.0
6456,delis/diners,FL,32244.0,37446.0
6457,delis/diners,FL,32073.0,43800.0
6459,delis/diners,FL,32244.0,37446.0
6474,delis/diners,FL,32073.0,43800.0
6490,delis/diners,FL,32084.0,60742.0
6492,delis/diners,FL,32084.0,60742.0
6500,delis/diners,FL,32119.0,39156.0
6504,delis/diners,FL,32114.0,33511.0
6511,delis/diners,FL,32114.0,33511.0
6528,delis/diners,FL,32129.0,36907.0
6532,delis/diners,FL,32114.0,33511.0
6545,delis/diners,FL,32174.0,38699.0
6550,delis/diners,FL,32118.0,28511.0
6562,delis/diners,FL,32129.0,36907.0
6568,delis/diners,FL,32118.0,28511.0
6570,delis/diners,FL,32119.0,39156.0
6577,delis/diners,FL,32205.0,300000.0
6586,delis/diners,FL,32210.0,21983.0
6606,delis/diners,FL,32210.0,21983.0
6622,delis/diners,FL,32207.0,29766.0
6624,delis/diners,FL,32216.0,66153.0
6626,delis/diners,FL,32217.0,16659.0
6627,delis/diners,FL,32207.0,29766.0
6628,delis/diners,FL,32207.0,29766.0
6636,delis/diners,FL,32216.0,66153.0
6647,delis/diners,FL,32221.0,80713.0
6661,delis/diners,FL,32225.0,100253.0
6665,delis/diners,FL,32217.0,16659.0
6674,delis/diners,FL,32246.0,76513.0
6679,delis/diners,FL,32256.0,51507.0
6680,delis/diners,FL,32246.0,76513.0
6682,delis/diners,FL,32257.0,300000.0
6684,delis/diners,FL,32224.0,300000.0
6721,delis/diners,FL,32308.0,42408.0
6730,delis/diners,FL,32311.0,38546.0
6740,delis/diners,FL,32304.0,11275.0
6751,delis/diners,FL,32303.0,39098.0
6756,delis/diners,FL,32308.0,42408.0
6757,delis/diners,FL,32303.0,39098.0
6774,delis/diners,IL,52601.0,300000.0
6788,delis/diners,IL,60002.0,70658.0
6798,delis/diners,IL,60002.0,70658.0
6811,delis/diners,IL,60074.0,300000.0
6812,delis/diners,IL,60004.0,95962.0
6814,delis/diners,IL,60089.0,102256.0
6826,delis/diners,IL,60004.0,95962.0
6837,delis/diners,IL,60056.0,131178.0
6838,delis/diners,IL,60004.0,95962.0
6844,delis/diners,IL,60074.0,300000.0
6849,delis/diners,IL,60005.0,83407.0
6862,delis/diners,IL,60007.0,48822.0
6891,delis/diners,IL,60056.0,131178.0
6897,delis/diners,IL,60007.0,48822.0
6898,delis/diners,IL,60007.0,48822.0
6904,delis/diners,IL,60007.0,48822.0
6906,delis/diners,IL,60007.0,48822.0
6911,delis/diners,IL,60007.0,48822.0
6929,delis/diners,TX,75040.0,63817.0
6947,delis/diners,IL,60067.0,300000.0
6952,delis/diners,IL,60194.0,62292.0
6962,delis/diners,IL,60010.0,142459.0
6971,delis/diners,IL,60013.0,300000.0
6972,delis/diners,IL,60021.0,300000.0
6973,delis/diners,IL,60021.0,300000.0
6986,delis/diners,IL,60014.0,76573.0
6996,delis/diners,IL,60014.0,76573.0
7001,delis/diners,IL,60014.0,76573.0
7002,delis/diners,IL,60014.0,76573.0
7005,delis/diners,IL,60015.0,300000.0
7010,delis/diners,IL,60062.0,101106.0
7013,delis/diners,IL,60015.0,300000.0
7015,delis/diners,IL,60015.0,300000.0
7017,delis/diners,IL,60015.0,300000.0
7022,delis/diners,IL,60015.0,300000.0
7024,delis/diners,IL,60015.0,300000.0
7027,delis/diners,IL,60015.0,300000.0
7032,delis/diners,IL,60090.0,58788.0
7044,delis/diners,IL,60016.0,65670.0
7063,delis/diners,IL,60056.0,131178.0
7070,delis/diners,IL,60056.0,131178.0
7073,delis/diners,IL,60018.0,55845.0
7107,delis/diners,IL,60018.0,55845.0
7111,delis/diners,IL,60176.0,62081.0
7127,delis/diners,IL,60035.0,141411.0
7128,delis/diners,IL,60035.0,141411.0
7132,delis/diners,IL,60062.0,101106.0
7152,delis/diners,IL,60025.0,69189.0
7154,delis/diners,IL,60714.0,76515.0
7160,delis/diners,IL,60053.0,300000.0
7170,delis/diners,IL,60714.0,76515.0
7172,delis/diners,IL,60714.0,76515.0
7174,delis/diners,IL,60025.0,69189.0
7181,delis/diners,IL,60073.0,43465.0
7189,delis/diners,IL,60073.0,43465.0
7193,delis/diners,IL,60073.0,43465.0
7198,delis/diners,IL,60031.0,300000.0
7199,delis/diners,IL,60031.0,300000.0
7202,delis/diners,IL,60031.0,300000.0
7232,delis/diners,IL,60031.0,300000.0
7243,delis/diners,IL,60035.0,141411.0
7250,delis/diners,IL,60045.0,162335.0
7260,delis/diners,IL,60714.0,76515.0
7271,delis/diners,IL,60714.0,76515.0
7277,delis/diners,IL,60068.0,300000.0
7279,delis/diners,IL,60068.0,300000.0
7286,delis/diners,IL,60068.0,300000.0
7288,delis/diners,IL,60714.0,76515.0
7307,delis/diners,IL,60061.0,51711.0
7314,delis/diners,IL,60061.0,51711.0
7319,delis/diners,IL,60060.0,77622.0
7336,delis/diners,AZ,60048.0,36002.0
7350,delis/diners,IL,60064.0,45288.0
7361,delis/diners,IL,60018.0,55845.0
7362,delis/diners,IL,60068.0,300000.0
7370,delis/diners,IL,60090.0,58788.0
7388,delis/diners,IL,60074.0,300000.0
7392,delis/diners,IL,60004.0,95962.0
7393,delis/diners,IL,60067.0,300000.0
7394,delis/diners,IL,60074.0,300000.0
7395,delis/diners,IL,60047.0,157184.0
7403,delis/diners,IL,60645.0,58498.0
7420,delis/diners,IL,60077.0,60332.0
7433,delis/diners,IL,60077.0,60332.0
7434,delis/diners,IL,60714.0,76515.0
7439,delis/diners,TX,77301.0,56057.0
7456,delis/diners,IL,60031.0,300000.0
7458,delis/diners,IL,60089.0,102256.0
7459,delis/diners,IL,60090.0,58788.0
7463,delis/diners,IL,60089.0,102256.0
7464,delis/diners,IL,60091.0,300000.0
7469,delis/diners,IL,60077.0,60332.0
7475,delis/diners,IL,60201.0,69616.0
7476,delis/diners,IL,60202.0,80386.0
7484,delis/diners,IL,60101.0,50570.0
7491,delis/diners,IL,60126.0,56797.0
7506,delis/diners,IL,60164.0,42306.0
7513,delis/diners,IL,60155.0,59028.0
7517,delis/diners,IL,60160.0,40406.0
7519,delis/diners,IL,60155.0,59028.0
7535,delis/diners,IL,60103.0,300000.0
7536,delis/diners,IL,60194.0,62292.0
7537,delis/diners,IL,60107.0,300000.0
7540,delis/diners,IL,60172.0,97129.0
7558,delis/diners,IL,60162.0,52069.0
7562,delis/diners,IL,60126.0,56797.0
7568,delis/diners,IL,60181.0,73947.0
7569,delis/diners,IL,60181.0,73947.0
7576,delis/diners,IL,60181.0,73947.0
7607,delis/diners,IL,60402.0,52331.0
7609,delis/diners,IL,60707.0,300000.0
7615,delis/diners,IL,60130.0,51303.0
7638,delis/diners,IL,60131.0,36424.0
7642,delis/diners,IL,60188.0,300000.0
7645,delis/diners,IL,60187.0,41008.0
7651,delis/diners,IL,60187.0,41008.0
7654,delis/diners,IL,60189.0,83140.0
7663,delis/diners,IL,60515.0,89987.0
7666,delis/diners,IL,60137.0,119299.0
7668,delis/diners,IL,60137.0,119299.0
7672,delis/diners,IL,60148.0,58725.0
7675,delis/diners,IL,60160.0,40406.0
7685,delis/diners,IL,60162.0,52069.0
7687,delis/diners,IL,60707.0,300000.0
7688,delis/diners,IL,60302.0,98137.0
7703,delis/diners,IL,60634.0,54001.0
7730,delis/diners,IL,60148.0,58725.0
7731,delis/diners,IL,60126.0,56797.0
7735,delis/diners,IL,60659.0,72810.0
7743,delis/diners,IL,60659.0,72810.0
7749,delis/diners,IL,60659.0,72810.0
7763,delis/diners,IL,60091.0,300000.0
7771,delis/diners,IL,60626.0,42875.0
7773,delis/diners,IL,60626.0,42875.0
7806,delis/diners,IL,60305.0,166684.0
7837,delis/diners,IL,60638.0,53244.0
7838,delis/diners,IL,60804.0,35830.0
7840,delis/diners,IL,60804.0,35830.0
7865,delis/diners,IL,60602.0,62317.0
7872,delis/diners,IL,60607.0,125702.0
7885,delis/diners,IL,60642.0,74140.0
7895,delis/diners,IL,60642.0,74140.0
7899,delis/diners,IL,60605.0,15307.0
7938,delis/diners,IL,60622.0,65457.0
7943,delis/diners,IL,60607.0,125702.0
7955,delis/diners,IL,60614.0,54244.0
7964,delis/diners,IL,60607.0,125702.0
7972,delis/diners,IL,60605.0,15307.0
7973,delis/diners,IL,60607.0,125702.0
7980,delis/diners,IL,60612.0,11398.0
7983,delis/diners,IL,60605.0,15307.0
8014,delis/diners,IL,60657.0,58437.0
8023,delis/diners,IL,60614.0,54244.0
8044,delis/diners,TX,77071.0,33782.0
8045,delis/diners,IL,60614.0,54244.0
8108,delis/diners,IL,60613.0,117215.0
8110,delis/diners,IL,60660.0,64803.0
8111,delis/diners,IL,60660.0,64803.0
8122,delis/diners,IL,60647.0,66598.0
8124,delis/diners,IL,60647.0,66598.0
8130,delis/diners,IL,60657.0,58437.0
8134,delis/diners,IL,60607.0,125702.0
8137,delis/diners,IL,60657.0,58437.0
8146,delis/diners,IL,60614.0,54244.0
8168,delis/diners,IL,60607.0,125702.0
8172,delis/diners,IL,60642.0,74140.0
8173,delis/diners,IL,60653.0,58519.0
8183,delis/diners,IL,60625.0,65824.0
8186,delis/diners,IL,60625.0,65824.0
8190,delis/diners,IL,60622.0,65457.0
8216,delis/diners,IL,60607.0,125702.0
8224,delis/diners,IL,60657.0,58437.0
8230,delis/diners,IL,60657.0,58437.0
8250,delis/diners,IL,60640.0,62188.0
8251,delis/diners,IL,60640.0,62188.0
8270,delis/diners,IL,60625.0,65824.0
8271,delis/diners,IL,60614.0,54244.0
8276,delis/diners,IL,60657.0,58437.0
8277,delis/diners,IL,60640.0,62188.0
8281,delis/diners,IL,60657.0,58437.0
8282,delis/diners,IL,60640.0,62188.0
8285,delis/diners,IL,60657.0,58437.0
8315,delis/diners,IL,60647.0,66598.0
8316,delis/diners,IL,60647.0,66598.0
8330,delis/diners,IL,60647.0,66598.0
8340,delis/diners,IL,60625.0,65824.0
8346,delis/diners,IL,60614.0,54244.0
8347,delis/diners,IL,60614.0,54244.0
8352,delis/diners,IL,60647.0,66598.0
8354,delis/diners,IL,60641.0,38893.0
8356,delis/diners,IL,60646.0,111554.0
8357,delis/diners,IL,60641.0,38893.0
8362,delis/diners,IL,60202.0,80386.0
8364,delis/diners,IL,60618.0,109819.0
8390,delis/diners,NY,10019.0,69242.0
8416,delis/diners,NY,10002.0,91469.0
8425,delis/diners,NY,10009.0,23603.0
8435,delis/diners,NY,11211.0,87129.0
8438,delis/diners,NY,10038.0,49704.0
8441,delis/diners,NY,10002.0,91469.0
8444,delis/diners,NY,10013.0,54857.0
8455,delis/diners,NY,10003.0,300000.0
8456,delis/diners,NY,10014.0,96567.0
8461,delis/diners,NY,10004.0,0.0
8470,delis/diners,NJ,7302.0,40321.0
8484,delis/diners,NY,10004.0,0.0
8485,delis/diners,NY,10038.0,49704.0
8497,delis/diners,NY,10014.0,96567.0
8500,delis/diners,NY,10001.0,40262.0
8507,delis/diners,NJ,7030.0,125553.0
8513,delis/diners,NY,10016.0,68128.0
8515,delis/diners,NY,10019.0,69242.0
8528,delis/diners,NY,10019.0,69242.0
8533,delis/diners,NY,10019.0,69242.0
8539,delis/diners,NY,10128.0,129437.0
8541,delis/diners,NY,10021.0,0.0
8561,delis/diners,NY,10128.0,129437.0
8567,delis/diners,NY,11101.0,40506.0
8569,delis/diners,NY,10065.0,118775.0
8589,delis/diners,NY,10024.0,300000.0
8590,delis/diners,NY,10025.0,300000.0
8595,delis/diners,NY,10024.0,300000.0
8619,delis/diners,NY,10023.0,160021.0
8697,delis/diners,NY,10451.0,13246.0
8771,delis/diners,NY,10036.0,0.0
8777,delis/diners,NY,11201.0,105949.0
8786,delis/diners,NY,11201.0,105949.0
8805,delis/diners,NY,10128.0,129437.0
8810,delis/diners,NY,11105.0,65991.0
8830,delis/diners,NY,10301.0,0.0
8833,delis/diners,NY,10305.0,91021.0
8847,delis/diners,NY,10303.0,300000.0
8854,delis/diners,NY,10314.0,108326.0
8865,delis/diners,TX,77489.0,47940.0
8866,delis/diners,NJ,7206.0,59689.0
8893,delis/diners,NY,10308.0,300000.0
8946,delis/diners,NY,10029.0,58119.0
9033,delis/diners,NY,10469.0,69658.0
9036,delis/diners,NY,10803.0,212250.0
9050,delis/diners,NY,10475.0,41374.0
9055,delis/diners,NY,10475.0,41374.0
9092,delis/diners,NY,10461.0,47243.0
9096,delis/diners,NY,10466.0,36703.0
9132,delis/diners,NY,10803.0,212250.0
9138,delis/diners,NY,10463.0,24253.0
9146,delis/diners,NY,10040.0,76494.0
9155,delis/diners,NY,10469.0,69658.0
9157,delis/diners,NY,10455.0,21900.0
9163,delis/diners,NY,10459.0,24844.0
9173,delis/diners,NY,11105.0,65991.0
9179,delis/diners,NY,11105.0,65991.0
9189,delis/diners,NY,10710.0,65355.0
9203,delis/diners,NY,11106.0,0.0
9207,delis/diners,NY,10021.0,0.0
9216,delis/diners,NY,11211.0,87129.0
9226,delis/diners,NY,11211.0,87129.0
9232,delis/diners,NY,11102.0,81067.0
9245,delis/diners,NY,10022.0,17622.0
9257,delis/diners,NY,11101.0,40506.0
9309,delis/diners,NY,11369.0,300000.0
9366,delis/diners,NY,10003.0,300000.0
9390,delis/diners,NY,11216.0,43209.0
9401,delis/diners,NY,11213.0,33732.0
9406,delis/diners,NY,11233.0,59463.0
9419,delis/diners,NY,11220.0,38931.0
9423,delis/diners,NY,11229.0,67319.0
9428,delis/diners,NY,11224.0,44938.0
9434,delis/diners,NY,11232.0,47512.0
9437,delis/diners,NY,11214.0,45784.0
9444,delis/diners,NY,11223.0,33741.0
9452,delis/diners,NY,11210.0,48829.0
9470,delis/diners,NY,11201.0,105949.0
9482,delis/diners,NY,11221.0,45627.0
9485,delis/diners,NY,11201.0,105949.0
9489,delis/diners,NY,11217.0,71494.0
9499,delis/diners,NY,11206.0,52856.0
9501,delis/diners,NY,11211.0,87129.0
9559,delis/diners,NY,11415.0,82191.0
9581,delis/diners,NY,11215.0,73722.0
9625,delis/diners,NY,11210.0,48829.0
9636,delis/diners,NY,11205.0,300000.0
9643,delis/diners,NY,11211.0,87129.0
9658,delis/diners,NY,11237.0,62611.0
9668,delis/diners,NY,11217.0,71494.0
9674,delis/diners,NY,11219.0,27801.0
9675,delis/diners,NY,11219.0,27801.0
9708,delis/diners,NY,11225.0,37779.0
9720,delis/diners,NY,11201.0,105949.0
9736,delis/diners,NY,11238.0,65566.0
9745,delis/diners,NY,11229.0,67319.0
9746,delis/diners,NY,11230.0,48180.0
9747,delis/diners,NY,11214.0,45784.0
9754,delis/diners,NY,11232.0,47512.0
9755,delis/diners,NY,11218.0,44950.0
9757,delis/diners,NY,11220.0,38931.0
9758,delis/diners,NY,11220.0,38931.0
9763,delis/diners,NY,11209.0,95157.0
9768,delis/diners,NY,11215.0,73722.0
9771,delis/diners,NY,11217.0,71494.0
9792,delis/diners,NY,11237.0,62611.0
9796,delis/diners,NY,11101.0,40506.0
9840,delis/diners,NY,11201.0,105949.0
9842,delis/diners,NY,11201.0,105949.0
9856,delis/diners,NY,10004.0,0.0
9858,delis/diners,NY,11201.0,105949.0
9904,delis/diners,NY,11432.0,49395.0
9915,delis/diners,NY,11435.0,66568.0
9928,delis/diners,NY,11354.0,57563.0
9950,delis/diners,NY,11419.0,41819.0
9955,delis/diners,NY,11375.0,103910.0
9961,delis/diners,NY,11378.0,49897.0
9970,delis/diners,NY,11105.0,65991.0
9978,delis/diners,NY,11378.0,49897.0
9990,delis/diners,NY,11104.0,67771.0
9991,delis/diners,NY,11103.0,82248.0
10019,delis/diners,NY,11418.0,71093.0
10021,delis/diners,NY,11417.0,58417.0
10035,delis/diners,NY,11222.0,63790.0
10046,delis/diners,NY,11372.0,46396.0
10049,delis/diners,NY,11373.0,28666.0
10057,delis/diners,NY,11368.0,72674.0
10059,delis/diners,NY,11421.0,93891.0
10069,delis/diners,NY,11433.0,47327.0
10082,delis/diners,VA,24202.0,51504.0
10102,delis/diners,TN,24201.0,25864.0
10128,delis/diners,TN,37217.0,27852.0
10141,delis/diners,TN,37013.0,43894.0
10162,delis/diners,TN,37027.0,121721.0
10165,delis/diners,TN,37027.0,121721.0
10169,delis/diners,TN,37027.0,121721.0
10184,delis/diners,TN,37211.0,300000.0
10188,delis/diners,TN,37027.0,121721.0
10201,delis/diners,TN,37040.0,24986.0
10202,delis/diners,TN,37040.0,24986.0
10203,delis/diners,TN,37043.0,48077.0
10211,delis/diners,TN,37040.0,24986.0
10233,delis/diners,TN,37066.0,57335.0
10248,delis/diners,TN,37075.0,101195.0
10250,delis/diners,TN,37075.0,101195.0
10267,delis/diners,TN,37075.0,101195.0
10312,delis/diners,TN,37211.0,300000.0
10320,delis/diners,TN,37203.0,23571.0
10350,delis/diners,TN,37215.0,129747.0
10365,delis/diners,TN,37203.0,23571.0
10368,delis/diners,TN,37212.0,0.0
10369,delis/diners,TN,37204.0,54579.0
10371,delis/diners,TN,37212.0,0.0
10376,delis/diners,TN,37210.0,300000.0
10377,delis/diners,TN,37212.0,0.0
10380,delis/diners,TN,37215.0,129747.0
10383,delis/diners,TN,37210.0,300000.0
10388,delis/diners,TN,37214.0,76631.0
10421,delis/diners,TN,37211.0,300000.0
10433,delis/diners,TN,37204.0,54579.0
10438,delis/diners,TN,37204.0,54579.0
10439,delis/diners,TN,37215.0,129747.0
10444,delis/diners,TN,37115.0,28638.0
10457,delis/diners,TX,75001.0,70948.0
10481,delis/diners,TX,75287.0,32230.0
10486,delis/diners,TX,75240.0,71788.0
10502,delis/diners,TX,75002.0,169040.0
10520,delis/diners,TX,75002.0,169040.0
10558,delis/diners,TX,75234.0,74707.0
10608,delis/diners,TX,75056.0,300000.0
10680,delis/diners,TX,75019.0,300000.0
10681,delis/diners,TX,75019.0,300000.0
10690,delis/diners,TX,75019.0,300000.0
10710,delis/diners,TX,75063.0,73694.0
10720,delis/diners,TX,75067.0,300000.0
10724,delis/diners,TX,75020.0,300000.0
10727,delis/diners,TX,75020.0,300000.0
10735,delis/diners,TX,75028.0,75687.0
10738,delis/diners,TX,75028.0,75687.0
10753,delis/diners,TX,75028.0,75687.0
10754,delis/diners,TX,75028.0,75687.0
10773,delis/diners,TX,75023.0,300000.0
10774,delis/diners,TX,75075.0,26215.0
10799,delis/diners,TX,75025.0,300000.0
10813,delis/diners,TX,75024.0,93054.0
10815,delis/diners,TX,75035.0,300000.0
10822,delis/diners,TX,75024.0,93054.0
10836,delis/diners,TX,75034.0,300000.0
10847,delis/diners,TX,75034.0,300000.0
10872,delis/diners,TX,75025.0,300000.0
10900,delis/diners,TX,75067.0,300000.0
10937,delis/diners,TX,75067.0,300000.0
10939,delis/diners,TX,75087.0,300000.0
10944,delis/diners,TX,75034.0,300000.0
10960,delis/diners,TX,75068.0,42947.0
10966,delis/diners,TX,75034.0,300000.0
10977,delis/diners,TX,75034.0,300000.0
10988,delis/diners,TX,75035.0,300000.0
10998,delis/diners,TX,75034.0,300000.0
11007,delis/diners,TX,75034.0,300000.0
11009,delis/diners,TX,75035.0,300000.0
11011,delis/diners,TX,75070.0,101768.0
11013,delis/diners,TX,75034.0,300000.0
11014,delis/diners,TX,75063.0,73694.0
11017,delis/diners,TX,75062.0,300000.0
11018,delis/diners,TX,75039.0,0.0
11021,delis/diners,TX,75062.0,300000.0
11023,delis/diners,TX,75062.0,300000.0
11032,delis/diners,TX,75039.0,0.0
11038,delis/diners,TX,75063.0,73694.0
11049,delis/diners,TX,75063.0,73694.0
11051,delis/diners,TX,75063.0,73694.0
11052,delis/diners,TX,75039.0,0.0
11061,delis/diners,TX,75040.0,63817.0
11072,delis/diners,TX,75040.0,63817.0
11157,delis/diners,TX,75041.0,37138.0
11161,delis/diners,TX,75041.0,37138.0
11179,delis/diners,TX,75238.0,34726.0
11200,delis/diners,TX,75043.0,62805.0
11203,delis/diners,TX,75043.0,62805.0
11204,delis/diners,TX,75043.0,62805.0
11208,delis/diners,TX,75040.0,63817.0
11240,delis/diners,TX,75050.0,34200.0
11243,delis/diners,TX,75051.0,46591.0
11244,delis/diners,TX,75060.0,31748.0
11248,delis/diners,TX,75061.0,52672.0
11258,delis/diners,TX,75052.0,104518.0
11269,delis/diners,TX,75051.0,46591.0
11273,delis/diners,TX,75051.0,46591.0
11295,delis/diners,TX,75052.0,104518.0
11298,delis/diners,TX,76002.0,88599.0
11307,delis/diners,TX,75052.0,104518.0
11308,delis/diners,TX,76014.0,300000.0
11324,delis/diners,TX,75056.0,300000.0
11328,delis/diners,TX,75056.0,300000.0
11330,delis/diners,TX,75056.0,300000.0
11331,delis/diners,TX,75056.0,300000.0
11339,delis/diners,TX,75067.0,300000.0
11341,delis/diners,TX,75067.0,300000.0
11345,delis/diners,TX,75067.0,300000.0
11354,delis/diners,TX,75050.0,34200.0
11359,delis/diners,TX,75060.0,31748.0
11365,delis/diners,TX,75061.0,52672.0
11387,delis/diners,TX,75060.0,31748.0
11420,delis/diners,TX,75063.0,73694.0
11430,delis/diners,TX,75063.0,73694.0
11435,delis/diners,TX,75063.0,73694.0
11443,delis/diners,TX,75065.0,77070.0
11457,delis/diners,TX,75070.0,101768.0
11458,delis/diners,TX,75069.0,59038.0
11485,delis/diners,TX,75070.0,101768.0
11496,delis/diners,TX,75070.0,101768.0
11501,delis/diners,TX,75071.0,82641.0
11504,delis/diners,TX,75071.0,82641.0
11507,delis/diners,TX,75075.0,26215.0
11509,delis/diners,TX,75075.0,26215.0
11513,delis/diners,TX,75074.0,105287.0
11528,delis/diners,TX,75075.0,26215.0
11536,delis/diners,TX,75074.0,105287.0
11569,delis/diners,TX,75080.0,62412.0
11590,delis/diners,TX,75065.0,77070.0
11594,delis/diners,TX,75081.0,83502.0
11603,delis/diners,TX,75080.0,62412.0
11619,delis/diners,TX,75093.0,93560.0
11631,delis/diners,TX,75080.0,62412.0
11634,delis/diners,TX,75081.0,83502.0
11640,delis/diners,TX,75081.0,83502.0
11657,delis/diners,TX,75087.0,300000.0
11662,delis/diners,TX,75032.0,0.0
11663,delis/diners,TX,75087.0,300000.0
11664,delis/diners,TX,75032.0,0.0
11669,delis/diners,TX,75093.0,93560.0
11674,delis/diners,TX,75024.0,93054.0
11676,delis/diners,TX,75075.0,26215.0
11677,delis/diners,TX,75252.0,300000.0
11683,delis/diners,TX,75093.0,93560.0
11684,delis/diners,TX,75093.0,93560.0
11698,delis/diners,TX,75252.0,300000.0
11701,delis/diners,TX,75098.0,84934.0
11707,delis/diners,TX,75115.0,58616.0
11713,delis/diners,TX,75115.0,58616.0
11714,delis/diners,TX,75115.0,58616.0
11724,delis/diners,TX,75232.0,300000.0
11725,delis/diners,TX,75146.0,52072.0
11726,delis/diners,TX,75232.0,300000.0
11727,delis/diners,TX,75237.0,17957.0
11731,delis/diners,TX,75237.0,17957.0
11737,delis/diners,TX,75150.0,66697.0
11757,delis/diners,TX,75149.0,43792.0
11760,delis/diners,TX,75149.0,43792.0
11763,delis/diners,TX,75150.0,66697.0
11764,delis/diners,TX,75217.0,37875.0
11765,delis/diners,TX,75180.0,55512.0
11766,delis/diners,TX,75150.0,66697.0
11767,delis/diners,TX,75150.0,66697.0
11784,delis/diners,TX,75041.0,37138.0
11793,delis/diners,TX,75150.0,66697.0
11796,delis/diners,TX,75150.0,66697.0
11797,delis/diners,TX,75182.0,124918.0
